id,sci_name,title,url,type,thumbnailSrc,thumbnailSrcset,Location
5033,asclepias syriaca,Common Milkweed,https://www.centralparknyc.org/plants/common-milkweed,"June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/common-milkweed_l_2020-11-11-202907.jpg?mtime=20201111152908&focal=none&tmtime=20210419105122 2x",The Ramble
5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",Hallett Nature Sanctuary
5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",The Ramble
5038,aquilegia canadensis,Columbine,https://www.centralparknyc.org/plants/columbine,"May-June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-columbine-l_2020-11-11-202910.jpg?mtime=20201111152910&focal=none&tmtime=20210419120326 2x",North Woods
5043,helleborus niger,Christmas Rose,https://www.centralparknyc.org/plants/christmas-rose,"February, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105433,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105433, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/christmas_rose_c_l_2020-11-11-202911.jpg?mtime=20201111152911&focal=none&tmtime=20210419105434 2x",Shakespeare Garden
5048,vitus agnus-castus,Chaste Tree,https://www.centralparknyc.org/plants/chaste-tree,"June-August, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105432,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105432, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/chaste-tree-l_2020-11-11-202912.jpg?mtime=20201111152912&focal=none&tmtime=20210419105433 2x",Conservatory Garden
5053,nepeta spp.,Catmint,https://www.centralparknyc.org/plants/catmint,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105432 2x",Conservatory Garden
5053,nepeta spp.,Catmint,https://www.centralparknyc.org/plants/catmint,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105431, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/catmint-l_2020-11-11-202913.jpg?mtime=20201111152913&focal=none&tmtime=20210419105432 2x",Shakespeare Garden
5058,rosa x 'carefree wonder',Carefree Wonder Rose,https://www.centralparknyc.org/plants/carefree-wonder-rose,"June-October, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/wild-rose-l_2020-11-11-202914.jpg?mtime=20201111152914&focal=none&tmtime=20210419105430 2x",Conservatory Garden
5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",Cherry Hill
5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",The Ramble
5063,lobelia cardinalis,Cardinal Flower,https://www.centralparknyc.org/plants/cardinal-flower,"May-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-cardinal-flower-l_2020-11-11-202915.jpg?mtime=20201111152916&focal=none&tmtime=20210419105429 2x",North Woods
5068,viola canadensis,Canada Violet,https://www.centralparknyc.org/plants/canada-violet,"May, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428 2x",The Ramble
5068,viola canadensis,Canada Violet,https://www.centralparknyc.org/plants/canada-violet,"May, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-violet_l_2020-11-11-202916.jpg?mtime=20201111152917&focal=none&tmtime=20210419105428 2x",Hallett Nature Sanctuary
5073,solidago canadensis,Canada Goldenrod,https://www.centralparknyc.org/plants/canada-goldenrod,"September-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105426,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105426, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/canada-goldenrod_l_2020-11-11-202917.jpg?mtime=20201111152917&focal=none&tmtime=20210419105427 2x",North Woods
5078,asclepias tuberosa,Butterfly Weed,https://www.centralparknyc.org/plants/butterfly-weed,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105425 2x",North Woods
5078,asclepias tuberosa,Butterfly Weed,https://www.centralparknyc.org/plants/butterfly-weed,"May-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105424, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-weed-l_2020-11-11-202918.jpg?mtime=20201111152918&focal=none&tmtime=20210419105425 2x",Dene
5083,buddleia species,Butterfly Bush,https://www.centralparknyc.org/plants/butterfly-bush,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105423,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105423, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/butterfly-bush-l_2020-11-11-202919.jpg?mtime=20201111152919&focal=none&tmtime=20210419105424 2x",Conservatory Garden
5088,corylopsis pauciflora,Buttercup Winterhazel,https://www.centralparknyc.org/plants/buttercup-winterhazel,"March, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105422,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105422, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-buttercup-winterhazel-l_2020-11-11-202920.jpg?mtime=20201111152920&focal=none&tmtime=20210419105423 2x",Conservatory Garden
5093,aesculus parviflora,Bottlebrush Buckeye,https://www.centralparknyc.org/plants/bottlebrush-buckeye,"July, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105421,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105421, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/bottlebrush-l-1_2020-11-11-202921.jpg?mtime=20201111152921&focal=none&tmtime=20210419105422 2x",Reservoir
5100,boltonia asteroides,Boltonia,https://www.centralparknyc.org/plants/boltonia,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/boltonia-l_2020-11-11-202921.jpg?mtime=20201111152922&focal=none&tmtime=20210419105421 2x",Conservatory Garden
5105,aster cordifolius,Blue Wood Aster,https://www.centralparknyc.org/plants/blue-wood-aster,"September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105419,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105419, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue-wood-aster-l_2020-11-11-202922.jpg?mtime=20201111152922&focal=none&tmtime=20210419105420 2x",Reservoir
5112,hydrangea macrophylla 'coerulea',Blue Lacecap Hydrangea,https://www.centralparknyc.org/plants/blue-lacecap-hydrangea,"May, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue_lacecap_hydrangea_m_l_2020-11-11-202923.jpg?mtime=20201111152924&focal=none&tmtime=20210419105418 2x",Conservatory Garden
5117,iris versicolor,Blue Flag Iris,https://www.centralparknyc.org/plants/blue-flag-iris,"May-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417 2x",North Woods
5117,iris versicolor,Blue Flag Iris,https://www.centralparknyc.org/plants/blue-flag-iris,"May-July, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blooms-blue-flag-iris-l_2020-11-11-202924.jpg?mtime=20201111152925&focal=none&tmtime=20210419105417 2x",The Ramble
5122,baptisia australis,Blue False Indigo,https://www.centralparknyc.org/plants/blue-false-indigo,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_false_indigo_c_l_2020-11-11-202926.jpg?mtime=20201111152926&focal=none&tmtime=20210419105318,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/blue_false_indigo_c_l_2020-11-11-202926.jpg?mtime=20201111152926&focal=none&tmtime=20210419105318, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/blue_false_indigo_c_l_2020-11-11-202926.jpg?mtime=20201111152926&focal=none&tmtime=20210419105318 2x",Conservatory Garden
5127,sanguinaria canadensis,Bloodroot,https://www.centralparknyc.org/plants/bloodroot,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317 2x",Hallett Nature Sanctuary
5127,sanguinaria canadensis,Bloodroot,https://www.centralparknyc.org/plants/bloodroot,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/bloodroot_m_l_2020-11-11-202927.jpg?mtime=20201111152927&focal=none&tmtime=20210419105317 2x",The Ramble
5132,salix  gracilistyla 'melanostachys',Black Pussy Willow,https://www.centralparknyc.org/plants/black-pussy-willow,"March, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black_pussy_willow_c_l_2020-11-11-202928.jpg?mtime=20201111152928&focal=none&tmtime=20210419105312,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black_pussy_willow_c_l_2020-11-11-202928.jpg?mtime=20201111152928&focal=none&tmtime=20210419105312, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/black_pussy_willow_c_l_2020-11-11-202928.jpg?mtime=20201111152928&focal=none&tmtime=20210419105313 2x",Conservatory Garden
5137,actaea racemosa,Black Cohosh,https://www.centralparknyc.org/plants/black-cohosh,"June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309 2x",Hallett Nature Sanctuary
5137,actaea racemosa,Black Cohosh,https://www.centralparknyc.org/plants/black-cohosh,"June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/black-cohosh-l_2020-11-11-202929.jpg?mtime=20201111152930&focal=none&tmtime=20210419105309 2x",The Ramble
5142,monarda didyma,Bee Balm,https://www.centralparknyc.org/plants/bee-balm,"June, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bee-balm-l_2020-11-11-202930.jpg?mtime=20201111152930&focal=none&tmtime=20210419105306,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/bee-balm-l_2020-11-11-202930.jpg?mtime=20201111152930&focal=none&tmtime=20210419105306, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/bee-balm-l_2020-11-11-202930.jpg?mtime=20201111152930&focal=none&tmtime=20210419105307 2x",The Ramble
5147,,Barrenwort,https://www.centralparknyc.org/plants/barrenwort,"April, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/barrenwort_c_l_2020-11-11-202931.jpg?mtime=20201111152931&focal=none&tmtime=20210419105305,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/barrenwort_c_l_2020-11-11-202931.jpg?mtime=20201111152931&focal=none&tmtime=20210419105305, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/barrenwort_c_l_2020-11-11-202931.jpg?mtime=20201111152931&focal=none&tmtime=20210419105306 2x",Conservatory Garden
5152,amsonia hubrichtii,Arkansas Bluestar,https://www.centralparknyc.org/plants/arkansas-bluestar,"May, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/arkansas-bluestar-l_2020-11-11-202932.jpg?mtime=20201111152932&focal=none&tmtime=20210419105226,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/arkansas-bluestar-l_2020-11-11-202932.jpg?mtime=20201111152932&focal=none&tmtime=20210419105226, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/arkansas-bluestar-l_2020-11-11-202932.jpg?mtime=20201111152932&focal=none&tmtime=20210419105226 2x",Conservatory Garden
5157,hydrangea arborescens 'annabelle',Annabelle Hydrangea,https://www.centralparknyc.org/plants/annabelle-hydrangea,"July-August, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225 2x",Conservatory Garden
5157,hydrangea arborescens 'annabelle',Annabelle Hydrangea,https://www.centralparknyc.org/plants/annabelle-hydrangea,"July-August, Shrub",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/annabelle-hydrangea-l_2020-11-11-202933.jpg?mtime=20201111152933&focal=none&tmtime=20210419105225 2x",Shakespeare Garden
5162,salvia guaranitica,Anise-Scented Sage,https://www.centralparknyc.org/plants/anise-scented-sage,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224 2x",Conservatory Garden
5162,salvia guaranitica,Anise-Scented Sage,https://www.centralparknyc.org/plants/anise-scented-sage,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/anise-scented-sage-l_2020-11-11-202934.jpg?mtime=20201111152934&focal=none&tmtime=20210419105224 2x",Reservoir
5169,agastache foeniculum,Anise Hyssop,https://www.centralparknyc.org/plants/anise-hyssop,"June-August, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-hyssop_l_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105223,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/anise-hyssop_l_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105223, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/anise-hyssop_l_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105223 2x",Dene
5174,rudbeckia fulgida and rudbeckia hirta,Black-Eyed Susan,https://www.centralparknyc.org/plants/black-eyed-susan,"June-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105315,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105315, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105316 2x",Shakespeare Garden
5174,rudbeckia fulgida and rudbeckia hirta,Black-Eyed Susan,https://www.centralparknyc.org/plants/black-eyed-susan,"June-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105315,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105315, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/black-eyed-susan-l-1_2020-11-11-202935.jpg?mtime=20201111152935&focal=none&tmtime=20210419105316 2x",Dene
5179,helenium autumnale,Sneezeweed,https://www.centralparknyc.org/plants/sneezeweed,"July-October, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/sneezeweed-l_2020-11-11-202936.jpg?mtime=20201111152936&focal=none&tmtime=20210419143906,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/sneezeweed-l_2020-11-11-202936.jpg?mtime=20201111152936&focal=none&tmtime=20210419143906, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/sneezeweed-l_2020-11-11-202936.jpg?mtime=20201111152936&focal=none&tmtime=20210419143906 2x",North Woods
5184,salvia divinorum,Salvia,https://www.centralparknyc.org/plants/salvia,"June-September, Annual",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/salvia-l_2020-11-11-202937.jpg?mtime=20201111152937&focal=none&tmtime=20210419105254,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/salvia-l_2020-11-11-202937.jpg?mtime=20201111152937&focal=none&tmtime=20210419105254, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/salvia-l_2020-11-11-202937.jpg?mtime=20201111152937&focal=none&tmtime=20210419105254 2x",Conservatory Garden
5189,eupatorium maculatum,Joe-Pye Weed,https://www.centralparknyc.org/plants/joe-pye-weed,"July-September, Perennial",https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/joe-pye-weed-l_2020-11-11-202938.jpg?mtime=20201111152938&focal=none&tmtime=20210419145949,"https://assets.centralparknyc.org/media/images/_424x318_crop_center-center_none/joe-pye-weed-l_2020-11-11-202938.jpg?mtime=20201111152938&focal=none&tmtime=20210419145949, https://assets.centralparknyc.org/media/images/_848x636_crop_center-center_none/joe-pye-weed-l_2020-11-11-202938.jpg?mtime=20201111152938&focal=none&tmtime=20210419145950 2x",Conservatory Garden
